store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
6,A,55,6/4/2010,19417.05,FALSE,26.35555556,0.714585738,7.092
6,A,55,7/2/2010,22506.24,FALSE,26.85555556,0.70507554,6.973
6,A,55,8/6/2010,16542.45,FALSE,30.33888889,0.693980309,6.973
6,A,55,9/3/2010,13402.4,FALSE,27.86111111,0.6807717,6.973
6,A,55,10/1/2010,13918.32,FALSE,21.49444444,0.687640176,7.007
6,A,55,11/5/2010,13901.18,FALSE,15.5,0.710358984,7.007
6,A,55,12/3/2010,28998.03,FALSE,11.27777778,0.715378255,7.007
6,A,55,1/7/2011,16048.32,FALSE,8.766666667,0.786176398,6.858
6,A,56,2/5/2010,3085.13,FALSE,4.683333333,0.679450839,7.259
6,A,56,3/5/2010,10654.15,FALSE,9.794444444,0.693451964,7.259
6,A,56,4/2/2010,24194.59,FALSE,18.3,0.718284149,7.092
6,A,56,5/7/2010,17958.62,FALSE,23.15555556,0.748928121,7.092
6,A,56,6/4/2010,7515.9,FALSE,26.35555556,0.714585738,7.092
6,A,56,7/2/2010,4149.2,FALSE,26.85555556,0.70507554,6.973
6,A,56,8/6/2010,1639.7,FALSE,30.33888889,0.693980309,6.973
6,A,56,9/3/2010,2172.08,FALSE,27.86111111,0.6807717,6.973
6,A,56,10/1/2010,2889.15,FALSE,21.49444444,0.687640176,7.007
6,A,56,11/5/2010,2320.87,FALSE,15.5,0.710358984,7.007
6,A,56,12/3/2010,9124.38,FALSE,11.27777778,0.715378255,7.007
6,A,56,1/7/2011,990.77,FALSE,8.766666667,0.786176398,6.858
6,A,58,2/5/2010,3322,FALSE,4.683333333,0.679450839,7.259
6,A,58,3/5/2010,4086,FALSE,9.794444444,0.693451964,7.259
6,A,58,4/2/2010,860,FALSE,18.3,0.718284149,7.092
6,A,58,5/7/2010,2146,FALSE,23.15555556,0.748928121,7.092
6,A,58,6/4/2010,3048,FALSE,26.35555556,0.714585738,7.092
6,A,58,7/2/2010,1195,FALSE,26.85555556,0.70507554,6.973
6,A,58,8/6/2010,1936,FALSE,30.33888889,0.693980309,6.973
6,A,58,9/3/2010,1945,FALSE,27.86111111,0.6807717,6.973
6,A,58,10/1/2010,3805,FALSE,21.49444444,0.687640176,7.007
6,A,58,11/5/2010,5152,FALSE,15.5,0.710358984,7.007
6,A,58,12/3/2010,3843,FALSE,11.27777778,0.715378255,7.007
6,A,58,1/7/2011,1265,FALSE,8.766666667,0.786176398,6.858
6,A,59,2/5/2010,1170.91,FALSE,4.683333333,0.679450839,7.259
6,A,59,3/5/2010,1114.81,FALSE,9.794444444,0.693451964,7.259
6,A,59,4/2/2010,925.46,FALSE,18.3,0.718284149,7.092
6,A,59,5/7/2010,900.63,FALSE,23.15555556,0.748928121,7.092
6,A,59,6/4/2010,988.27,FALSE,26.35555556,0.714585738,7.092
6,A,59,7/2/2010,979.68,FALSE,26.85555556,0.70507554,6.973
6,A,59,8/6/2010,864.39,FALSE,30.33888889,0.693980309,6.973
6,A,59,9/3/2010,659.68,FALSE,27.86111111,0.6807717,6.973
6,A,59,10/1/2010,722.38,FALSE,21.49444444,0.687640176,7.007
6,A,59,11/5/2010,1868.16,FALSE,15.5,0.710358984,7.007
6,A,59,12/3/2010,4360.18,FALSE,11.27777778,0.715378255,7.007
6,A,59,1/7/2011,1613.45,FALSE,8.766666667,0.786176398,6.858
6,A,60,5/7/2010,0.01,FALSE,23.15555556,0.748928121,7.092
6,A,60,7/23/2010,14,FALSE,28.83333333,0.688961037,6.973
6,A,60,11/5/2010,7,FALSE,15.5,0.710358984,7.007
6,A,60,12/17/2010,7,FALSE,11.24444444,0.757909975,7.007
6,A,60,1/7/2011,7,FALSE,8.766666667,0.786176398,6.858
6,A,60,3/18/2011,61.6,FALSE,18.37222222,0.921432553,6.858
6,A,60,4/1/2011,211.2,FALSE,16.80555556,0.930942751,6.855
6,A,60,6/3/2011,193.6,FALSE,28.89444444,0.977172882,6.855
6,A,60,8/5/2011,360.8,FALSE,33.03333333,0.9732103,6.925
6,A,60,9/2/2011,290.4,FALSE,32.9,0.933320301,6.925
6,A,60,10/7/2011,299.2,FALSE,23.38888889,0.867805601,6.551
6,A,60,2/3/2012,342,FALSE,14.13888889,0.887618514,6.132
6,A,67,2/5/2010,13970.69,FALSE,4.683333333,0.679450839,7.259
6,A,67,3/5/2010,10959.12,FALSE,9.794444444,0.693451964,7.259
6,A,67,4/2/2010,14889.26,FALSE,18.3,0.718284149,7.092
6,A,67,5/7/2010,21880.83,FALSE,23.15555556,0.748928121,7.092
6,A,67,6/4/2010,13448.47,FALSE,26.35555556,0.714585738,7.092
6,A,67,7/2/2010,11609.05,FALSE,26.85555556,0.70507554,6.973
6,A,67,8/6/2010,10022.42,FALSE,30.33888889,0.693980309,6.973
6,A,67,9/3/2010,8404.26,FALSE,27.86111111,0.6807717,6.973
6,A,67,10/1/2010,7835.91,FALSE,21.49444444,0.687640176,7.007
6,A,67,11/5/2010,8997.97,FALSE,15.5,0.710358984,7.007
6,A,67,12/3/2010,11649.81,FALSE,11.27777778,0.715378255,7.007
6,A,67,1/7/2011,6953.59,FALSE,8.766666667,0.786176398,6.858
6,A,71,2/5/2010,9847.07,FALSE,4.683333333,0.679450839,7.259
6,A,71,3/5/2010,6621.04,FALSE,9.794444444,0.693451964,7.259
6,A,71,4/2/2010,5638.56,FALSE,18.3,0.718284149,7.092
6,A,71,5/7/2010,3928.48,FALSE,23.15555556,0.748928121,7.092
6,A,71,6/4/2010,7330.49,FALSE,26.35555556,0.714585738,7.092
6,A,71,7/2/2010,7349.2,FALSE,26.85555556,0.70507554,6.973
6,A,71,8/6/2010,7677.52,FALSE,30.33888889,0.693980309,6.973
6,A,71,9/3/2010,6698.28,FALSE,27.86111111,0.6807717,6.973
6,A,71,10/1/2010,3802.76,FALSE,21.49444444,0.687640176,7.007
6,A,71,11/5/2010,4905.74,FALSE,15.5,0.710358984,7.007
6,A,71,12/3/2010,6675.26,FALSE,11.27777778,0.715378255,7.007
6,A,71,1/7/2011,5665.36,FALSE,8.766666667,0.786176398,6.858
6,A,72,2/5/2010,112279.42,FALSE,4.683333333,0.679450839,7.259
6,A,72,3/5/2010,78699.59,FALSE,9.794444444,0.693451964,7.259
6,A,72,4/2/2010,65701.31,FALSE,18.3,0.718284149,7.092
6,A,72,5/7/2010,64539.11,FALSE,23.15555556,0.748928121,7.092
6,A,72,6/4/2010,83719.72,FALSE,26.35555556,0.714585738,7.092
6,A,72,7/2/2010,85489.51,FALSE,26.85555556,0.70507554,6.973
6,A,72,8/6/2010,75930.54,FALSE,30.33888889,0.693980309,6.973
6,A,72,9/3/2010,70435.72,FALSE,27.86111111,0.6807717,6.973
6,A,72,10/1/2010,64756.84,FALSE,21.49444444,0.687640176,7.007
6,A,72,11/5/2010,62123.71,FALSE,15.5,0.710358984,7.007
6,A,72,12/3/2010,104295.19,FALSE,11.27777778,0.715378255,7.007
6,A,72,1/7/2011,68762.84,FALSE,8.766666667,0.786176398,6.858
6,A,74,2/5/2010,21374.43,FALSE,4.683333333,0.679450839,7.259
6,A,74,3/5/2010,22337.77,FALSE,9.794444444,0.693451964,7.259
6,A,74,4/2/2010,18257.44,FALSE,18.3,0.718284149,7.092
6,A,74,5/7/2010,22628.6,FALSE,23.15555556,0.748928121,7.092
6,A,74,6/4/2010,24388.58,FALSE,26.35555556,0.714585738,7.092
6,A,74,7/2/2010,23205.5,FALSE,26.85555556,0.70507554,6.973
6,A,74,8/6/2010,23885.16,FALSE,30.33888889,0.693980309,6.973
6,A,74,9/3/2010,20833.72,FALSE,27.86111111,0.6807717,6.973
6,A,74,10/1/2010,17930.99,FALSE,21.49444444,0.687640176,7.007
6,A,74,11/5/2010,20533.02,FALSE,15.5,0.710358984,7.007
6,A,74,12/3/2010,21057,FALSE,11.27777778,0.715378255,7.007
6,A,74,1/7/2011,29326.5,FALSE,8.766666667,0.786176398,6.858
6,A,77,11/25/2011,1272,TRUE,17.1,0.854861164,6.551
6,A,77,10/26/2012,-21.63,FALSE,22.41111111,0.926187652,5.329
6,A,78,2/26/2010,0,FALSE,8.388888889,0.676544945,7.259
6,A,78,3/5/2010,-7,FALSE,9.794444444,0.693451964,7.259
6,A,78,4/16/2010,12,FALSE,18.71111111,0.741795473,7.092
6,A,78,5/21/2010,12,FALSE,23.77777778,0.746550572,7.092
6,A,78,7/16/2010,12,FALSE,28.75,0.69292362,6.973
6,A,79,2/5/2010,34395.14,FALSE,4.683333333,0.679450839,7.259
6,A,79,3/5/2010,30068.85,FALSE,9.794444444,0.693451964,7.259
6,A,79,4/2/2010,28204.11,FALSE,18.3,0.718284149,7.092
6,A,79,5/7/2010,27017.13,FALSE,23.15555556,0.748928121,7.092
6,A,79,6/4/2010,30753.35,FALSE,26.35555556,0.714585738,7.092
6,A,79,7/2/2010,28765.69,FALSE,26.85555556,0.70507554,6.973
6,A,79,8/6/2010,28341.58,FALSE,30.33888889,0.693980309,6.973
6,A,79,9/3/2010,27640.38,FALSE,27.86111111,0.6807717,6.973
6,A,79,10/1/2010,22898.24,FALSE,21.49444444,0.687640176,7.007
6,A,79,11/5/2010,25088.55,FALSE,15.5,0.710358984,7.007
6,A,79,12/3/2010,24583.9,FALSE,11.27777778,0.715378255,7.007
6,A,79,1/7/2011,21581.64,FALSE,8.766666667,0.786176398,6.858
6,A,80,2/5/2010,14222.74,FALSE,4.683333333,0.679450839,7.259
6,A,80,3/5/2010,13459.56,FALSE,9.794444444,0.693451964,7.259
6,A,80,4/2/2010,13975.8,FALSE,18.3,0.718284149,7.092
6,A,80,5/7/2010,13707.18,FALSE,23.15555556,0.748928121,7.092
6,A,80,6/4/2010,15182.92,FALSE,26.35555556,0.714585738,7.092
6,A,80,7/2/2010,15939.12,FALSE,26.85555556,0.70507554,6.973
6,A,80,8/6/2010,14365.88,FALSE,30.33888889,0.693980309,6.973
6,A,80,9/3/2010,13659.56,FALSE,27.86111111,0.6807717,6.973
6,A,80,10/1/2010,12858.48,FALSE,21.49444444,0.687640176,7.007
6,A,80,11/5/2010,11081.62,FALSE,15.5,0.710358984,7.007
6,A,80,12/3/2010,12563.08,FALSE,11.27777778,0.715378255,7.007
6,A,80,1/7/2011,12397.37,FALSE,8.766666667,0.786176398,6.858
6,A,81,2/5/2010,16765.86,FALSE,4.683333333,0.679450839,7.259
6,A,81,3/5/2010,16646.21,FALSE,9.794444444,0.693451964,7.259
6,A,81,4/2/2010,18502.66,FALSE,18.3,0.718284149,7.092
6,A,81,5/7/2010,16764.61,FALSE,23.15555556,0.748928121,7.092
6,A,81,6/4/2010,19327.22,FALSE,26.35555556,0.714585738,7.092
6,A,81,7/2/2010,19461.4,FALSE,26.85555556,0.70507554,6.973
6,A,81,8/6/2010,17103.39,FALSE,30.33888889,0.693980309,6.973
6,A,81,9/3/2010,16444.17,FALSE,27.86111111,0.6807717,6.973
6,A,81,10/1/2010,13604.31,FALSE,21.49444444,0.687640176,7.007
6,A,81,11/5/2010,14632.74,FALSE,15.5,0.710358984,7.007
6,A,81,12/3/2010,13790.19,FALSE,11.27777778,0.715378255,7.007
6,A,81,1/7/2011,14043.38,FALSE,8.766666667,0.786176398,6.858
6,A,82,2/5/2010,18933.52,FALSE,4.683333333,0.679450839,7.259
6,A,82,3/5/2010,18692.55,FALSE,9.794444444,0.693451964,7.259
6,A,82,4/2/2010,20979.4,FALSE,18.3,0.718284149,7.092
6,A,82,5/7/2010,18428.25,FALSE,23.15555556,0.748928121,7.092
6,A,82,6/4/2010,23086.49,FALSE,26.35555556,0.714585738,7.092
6,A,82,7/2/2010,22326.86,FALSE,26.85555556,0.70507554,6.973
6,A,82,8/6/2010,19730.14,FALSE,30.33888889,0.693980309,6.973
6,A,82,9/3/2010,16698.42,FALSE,27.86111111,0.6807717,6.973
6,A,82,10/1/2010,16580.36,FALSE,21.49444444,0.687640176,7.007
6,A,82,11/5/2010,18374.14,FALSE,15.5,0.710358984,7.007
6,A,82,12/3/2010,23192.13,FALSE,11.27777778,0.715378255,7.007
6,A,82,1/7/2011,16636.18,FALSE,8.766666667,0.786176398,6.858
6,A,83,2/5/2010,4444.58,FALSE,4.683333333,0.679450839,7.259
6,A,83,3/5/2010,5724.76,FALSE,9.794444444,0.693451964,7.259
6,A,83,4/2/2010,6712.54,FALSE,18.3,0.718284149,7.092
6,A,83,5/7/2010,4880.16,FALSE,23.15555556,0.748928121,7.092
6,A,83,6/4/2010,4935.91,FALSE,26.35555556,0.714585738,7.092
6,A,83,7/2/2010,5084.74,FALSE,26.85555556,0.70507554,6.973
6,A,83,8/6/2010,3866.32,FALSE,30.33888889,0.693980309,6.973
6,A,83,9/3/2010,3234.37,FALSE,27.86111111,0.6807717,6.973
6,A,83,10/1/2010,2351.71,FALSE,21.49444444,0.687640176,7.007
6,A,83,11/5/2010,3530.56,FALSE,15.5,0.710358984,7.007
6,A,83,12/3/2010,2722.48,FALSE,11.27777778,0.715378255,7.007
6,A,83,1/7/2011,3958.59,FALSE,8.766666667,0.786176398,6.858
6,A,85,2/5/2010,2972.29,FALSE,4.683333333,0.679450839,7.259
6,A,85,3/5/2010,3253.53,FALSE,9.794444444,0.693451964,7.259
6,A,85,4/2/2010,3404.69,FALSE,18.3,0.718284149,7.092
6,A,85,5/7/2010,5023.63,FALSE,23.15555556,0.748928121,7.092
6,A,85,6/4/2010,3991.72,FALSE,26.35555556,0.714585738,7.092
6,A,85,7/2/2010,3559.29,FALSE,26.85555556,0.70507554,6.973
6,A,85,8/6/2010,3626.16,FALSE,30.33888889,0.693980309,6.973
6,A,85,9/3/2010,628.53,FALSE,27.86111111,0.6807717,6.973
6,A,85,10/1/2010,2217.79,FALSE,21.49444444,0.687640176,7.007
6,A,85,11/5/2010,3198.52,FALSE,15.5,0.710358984,7.007
6,A,85,12/3/2010,2957.66,FALSE,11.27777778,0.715378255,7.007
6,A,85,1/7/2011,2693.85,FALSE,8.766666667,0.786176398,6.858
6,A,87,2/5/2010,39665.5,FALSE,4.683333333,0.679450839,7.259
6,A,87,3/5/2010,33286.74,FALSE,9.794444444,0.693451964,7.259
6,A,87,4/2/2010,31763.39,FALSE,18.3,0.718284149,7.092
6,A,87,5/7/2010,36311.7,FALSE,23.15555556,0.748928121,7.092
6,A,87,6/4/2010,36215.33,FALSE,26.35555556,0.714585738,7.092
6,A,87,7/2/2010,36884.18,FALSE,26.85555556,0.70507554,6.973
6,A,87,8/6/2010,36597.18,FALSE,30.33888889,0.693980309,6.973
6,A,87,9/3/2010,38248.41,FALSE,27.86111111,0.6807717,6.973
6,A,87,10/1/2010,38910.29,FALSE,21.49444444,0.687640176,7.007
6,A,87,11/5/2010,41249.51,FALSE,15.5,0.710358984,7.007
6,A,87,12/3/2010,39730.82,FALSE,11.27777778,0.715378255,7.007
6,A,87,1/7/2011,39221.46,FALSE,8.766666667,0.786176398,6.858
6,A,90,2/5/2010,58106.79,FALSE,4.683333333,0.679450839,7.259
6,A,90,3/5/2010,54473.98,FALSE,9.794444444,0.693451964,7.259
6,A,90,4/2/2010,58554.9,FALSE,18.3,0.718284149,7.092
6,A,90,5/7/2010,50651.97,FALSE,23.15555556,0.748928121,7.092
6,A,90,6/4/2010,56263.39,FALSE,26.35555556,0.714585738,7.092
6,A,90,7/2/2010,59815.35,FALSE,26.85555556,0.70507554,6.973
6,A,90,8/6/2010,54971.37,FALSE,30.33888889,0.693980309,6.973
6,A,90,9/3/2010,52905.9,FALSE,27.86111111,0.6807717,6.973
6,A,90,10/1/2010,47446.62,FALSE,21.49444444,0.687640176,7.007
6,A,90,11/5/2010,52989.71,FALSE,15.5,0.710358984,7.007
6,A,90,12/3/2010,50365.43,FALSE,11.27777778,0.715378255,7.007
6,A,90,1/7/2011,51733.24,FALSE,8.766666667,0.786176398,6.858
6,A,91,2/5/2010,48449.73,FALSE,4.683333333,0.679450839,7.259
6,A,91,3/5/2010,46288.35,FALSE,9.794444444,0.693451964,7.259
6,A,91,4/2/2010,46233.62,FALSE,18.3,0.718284149,7.092
6,A,91,5/7/2010,44355.27,FALSE,23.15555556,0.748928121,7.092
6,A,91,6/4/2010,47689.17,FALSE,26.35555556,0.714585738,7.092
6,A,91,7/2/2010,48001.02,FALSE,26.85555556,0.70507554,6.973
6,A,91,8/6/2010,48386.78,FALSE,30.33888889,0.693980309,6.973
6,A,91,9/3/2010,44056.8,FALSE,27.86111111,0.6807717,6.973
6,A,91,10/1/2010,34729.86,FALSE,21.49444444,0.687640176,7.007
6,A,91,11/5/2010,47235.17,FALSE,15.5,0.710358984,7.007
6,A,91,12/3/2010,41618.56,FALSE,11.27777778,0.715378255,7.007
6,A,91,1/7/2011,46794.16,FALSE,8.766666667,0.786176398,6.858
6,A,92,2/5/2010,111241.81,FALSE,4.683333333,0.679450839,7.259
6,A,92,3/5/2010,106781.92,FALSE,9.794444444,0.693451964,7.259
6,A,92,4/2/2010,102967.83,FALSE,18.3,0.718284149,7.092
6,A,92,5/7/2010,96603.96,FALSE,23.15555556,0.748928121,7.092
6,A,92,6/4/2010,98748.15,FALSE,26.35555556,0.714585738,7.092
6,A,92,7/2/2010,101367.16,FALSE,26.85555556,0.70507554,6.973
6,A,92,8/6/2010,97365.02,FALSE,30.33888889,0.693980309,6.973
6,A,92,9/3/2010,94695.12,FALSE,27.86111111,0.6807717,6.973
6,A,92,10/1/2010,80180.15,FALSE,21.49444444,0.687640176,7.007
6,A,92,11/5/2010,107641.79,FALSE,15.5,0.710358984,7.007
6,A,92,12/3/2010,97935.16,FALSE,11.27777778,0.715378255,7.007
6,A,92,1/7/2011,97515.01,FALSE,8.766666667,0.786176398,6.858
6,A,93,2/5/2010,40815.87,FALSE,4.683333333,0.679450839,7.259
6,A,93,3/5/2010,38419.08,FALSE,9.794444444,0.693451964,7.259
6,A,93,4/2/2010,45740.55,FALSE,18.3,0.718284149,7.092
6,A,93,5/7/2010,41391.74,FALSE,23.15555556,0.748928121,7.092
6,A,93,6/4/2010,44115.94,FALSE,26.35555556,0.714585738,7.092
6,A,93,7/2/2010,49466.15,FALSE,26.85555556,0.70507554,6.973
6,A,93,8/6/2010,42257.75,FALSE,30.33888889,0.693980309,6.973
6,A,93,9/3/2010,42043.19,FALSE,27.86111111,0.6807717,6.973
6,A,93,10/1/2010,33366.35,FALSE,21.49444444,0.687640176,7.007
6,A,93,11/5/2010,43646.92,FALSE,15.5,0.710358984,7.007
6,A,93,12/3/2010,34385.61,FALSE,11.27777778,0.715378255,7.007
6,A,93,1/7/2011,38947.79,FALSE,8.766666667,0.786176398,6.858
6,A,94,2/5/2010,40100.82,FALSE,4.683333333,0.679450839,7.259
6,A,94,3/5/2010,39749.91,FALSE,9.794444444,0.693451964,7.259
6,A,94,4/2/2010,47135.52,FALSE,18.3,0.718284149,7.092
6,A,94,5/7/2010,44850.35,FALSE,23.15555556,0.748928121,7.092
6,A,94,6/4/2010,54666.93,FALSE,26.35555556,0.714585738,7.092
6,A,94,7/2/2010,48577.11,FALSE,26.85555556,0.70507554,6.973
6,A,94,8/6/2010,44570.82,FALSE,30.33888889,0.693980309,6.973
6,A,94,9/3/2010,39124.52,FALSE,27.86111111,0.6807717,6.973
6,A,94,10/1/2010,33334.2,FALSE,21.49444444,0.687640176,7.007
6,A,94,11/5/2010,35566.7,FALSE,15.5,0.710358984,7.007
6,A,94,12/3/2010,29267.05,FALSE,11.27777778,0.715378255,7.007
6,A,94,1/7/2011,34659.87,FALSE,8.766666667,0.786176398,6.858
6,A,95,2/5/2010,90278.94,FALSE,4.683333333,0.679450839,7.259
6,A,95,3/5/2010,84641.44,FALSE,9.794444444,0.693451964,7.259
6,A,95,4/2/2010,94510.61,FALSE,18.3,0.718284149,7.092
6,A,95,5/7/2010,95464.29,FALSE,23.15555556,0.748928121,7.092
6,A,95,6/4/2010,112856.07,FALSE,26.35555556,0.714585738,7.092
6,A,95,7/2/2010,112292.43,FALSE,26.85555556,0.70507554,6.973
6,A,95,8/6/2010,102702.33,FALSE,30.33888889,0.693980309,6.973
6,A,95,9/3/2010,100515.15,FALSE,27.86111111,0.6807717,6.973
6,A,95,10/1/2010,71584.06,FALSE,21.49444444,0.687640176,7.007
6,A,95,11/5/2010,75918.96,FALSE,15.5,0.710358984,7.007
6,A,95,12/3/2010,71373.91,FALSE,11.27777778,0.715378255,7.007
6,A,95,1/7/2011,70055.16,FALSE,8.766666667,0.786176398,6.858
6,A,96,2/5/2010,24989.15,FALSE,4.683333333,0.679450839,7.259
6,A,96,3/5/2010,25964.87,FALSE,9.794444444,0.693451964,7.259
6,A,96,4/2/2010,34484.93,FALSE,18.3,0.718284149,7.092
6,A,96,5/7/2010,30139.31,FALSE,23.15555556,0.748928121,7.092
6,A,96,6/4/2010,39919.12,FALSE,26.35555556,0.714585738,7.092
6,A,96,7/2/2010,39164.46,FALSE,26.85555556,0.70507554,6.973
6,A,96,8/6/2010,34115.77,FALSE,30.33888889,0.693980309,6.973
6,A,96,9/3/2010,30774.93,FALSE,27.86111111,0.6807717,6.973
6,A,96,10/1/2010,26360.91,FALSE,21.49444444,0.687640176,7.007
6,A,96,11/5/2010,27812.65,FALSE,15.5,0.710358984,7.007
6,A,96,12/3/2010,24924.23,FALSE,11.27777778,0.715378255,7.007
6,A,96,1/7/2011,18817.96,FALSE,8.766666667,0.786176398,6.858
6,A,97,2/5/2010,20947.7,FALSE,4.683333333,0.679450839,7.259
6,A,97,3/5/2010,20210.58,FALSE,9.794444444,0.693451964,7.259
6,A,97,4/2/2010,21876.58,FALSE,18.3,0.718284149,7.092
6,A,97,5/7/2010,20679.78,FALSE,23.15555556,0.748928121,7.092
6,A,97,6/4/2010,24410.51,FALSE,26.35555556,0.714585738,7.092
6,A,97,7/2/2010,26598.01,FALSE,26.85555556,0.70507554,6.973
6,A,97,8/6/2010,23898.91,FALSE,30.33888889,0.693980309,6.973
6,A,97,9/3/2010,23871.39,FALSE,27.86111111,0.6807717,6.973
6,A,97,10/1/2010,18204.93,FALSE,21.49444444,0.687640176,7.007
6,A,97,11/5/2010,21320.29,FALSE,15.5,0.710358984,7.007
6,A,97,12/3/2010,16990.42,FALSE,11.27777778,0.715378255,7.007
6,A,97,1/7/2011,18793.58,FALSE,8.766666667,0.786176398,6.858
6,A,98,2/5/2010,9326.39,FALSE,4.683333333,0.679450839,7.259
6,A,98,3/5/2010,8432.47,FALSE,9.794444444,0.693451964,7.259
6,A,98,4/2/2010,11116.71,FALSE,18.3,0.718284149,7.092
6,A,98,5/7/2010,8559.24,FALSE,23.15555556,0.748928121,7.092
6,A,98,6/4/2010,9456.27,FALSE,26.35555556,0.714585738,7.092
6,A,98,7/2/2010,9922.59,FALSE,26.85555556,0.70507554,6.973
6,A,98,8/6/2010,8582.51,FALSE,30.33888889,0.693980309,6.973
6,A,98,9/3/2010,7820.7,FALSE,27.86111111,0.6807717,6.973
6,A,98,10/1/2010,5536.28,FALSE,21.49444444,0.687640176,7.007
6,A,98,11/5/2010,9146.6,FALSE,15.5,0.710358984,7.007
6,A,98,12/3/2010,8730.13,FALSE,11.27777778,0.715378255,7.007
6,A,98,1/7/2011,7874.55,FALSE,8.766666667,0.786176398,6.858
6,A,99,3/4/2011,580,FALSE,15.80555556,0.868598118,6.858
6,A,99,4/1/2011,50,FALSE,16.80555556,0.930942751,6.855
6,A,99,5/6/2011,145,FALSE,18.56666667,1.031856523,6.855
6,A,99,6/17/2011,200,FALSE,30.6,0.960794207,6.855
6,A,99,8/19/2011,680,FALSE,31.81111111,0.938867917,6.925
6,A,99,9/2/2011,120,FALSE,32.9,0.933320301,6.925
6,A,99,11/25/2011,1550,TRUE,17.1,0.854861164,6.551
6,A,99,12/9/2011,920,FALSE,6.466666667,0.834255735,6.551
6,A,99,2/3/2012,470,FALSE,14.13888889,0.887618514,6.132
6,A,99,7/13/2012,0.07,FALSE,26.81666667,0.860144608,5.668
6,A,99,10/5/2012,440,FALSE,21.57777778,0.955510764,5.329
10,B,1,2/5/2010,40212.84,FALSE,12.41111111,0.782477988,9.765
10,B,1,3/5/2010,36572.44,FALSE,13.28888889,0.760023353,9.765
10,B,1,4/2/2010,131853.01,FALSE,17.58888889,0.815235338,9.524
10,B,1,5/7/2010,29819.93,FALSE,21.7,0.826066397,9.524
10,B,1,6/4/2010,27739.8,FALSE,28.23333333,0.776930372,9.524
10,B,1,7/2/2010,27233.92,FALSE,33.82777778,0.786704743,9.199
10,B,1,8/6/2010,26778.1,FALSE,30.07222222,0.825009708,9.199
10,B,1,9/3/2010,29253.15,FALSE,28.77777778,0.81549951,9.199
10,B,1,10/1/2010,34152.79,FALSE,30.00555556,0.792780703,9.003
10,B,1,11/5/2010,68006.65,FALSE,21.68888889,0.79489408,9.003
10,B,1,12/3/2010,50943.18,FALSE,10.65,0.80334759,9.003
10,B,1,1/7/2011,26041.71,FALSE,6.35,0.868333945,8.744
10,B,2,2/5/2010,123952.48,FALSE,12.41111111,0.782477988,9.765
10,B,2,3/5/2010,113163.91,FALSE,13.28888889,0.760023353,9.765
10,B,2,4/2/2010,118392.02,FALSE,17.58888889,0.815235338,9.524
10,B,2,5/7/2010,112995.06,FALSE,21.7,0.826066397,9.524
10,B,2,6/4/2010,112630.91,FALSE,28.23333333,0.776930372,9.524
10,B,2,7/2/2010,115484.56,FALSE,33.82777778,0.786704743,9.199
10,B,2,8/6/2010,123356.64,FALSE,30.07222222,0.825009708,9.199
10,B,2,9/3/2010,110254.06,FALSE,28.77777778,0.81549951,9.199
10,B,2,10/1/2010,104127.28,FALSE,30.00555556,0.792780703,9.003
10,B,2,11/5/2010,109861.57,FALSE,21.68888889,0.79489408,9.003
10,B,2,12/3/2010,106702.7,FALSE,10.65,0.80334759,9.003
10,B,2,1/7/2011,104581.13,FALSE,6.35,0.868333945,8.744
10,B,3,2/5/2010,30175.46,FALSE,12.41111111,0.782477988,9.765
10,B,3,3/5/2010,26674.08,FALSE,13.28888889,0.760023353,9.765
10,B,3,4/2/2010,23127.46,FALSE,17.58888889,0.815235338,9.524
10,B,3,5/7/2010,22353.74,FALSE,21.7,0.826066397,9.524
10,B,3,6/4/2010,22118.35,FALSE,28.23333333,0.776930372,9.524
10,B,3,7/2/2010,20022.57,FALSE,33.82777778,0.786704743,9.199
10,B,3,8/6/2010,89316.82,FALSE,30.07222222,0.825009708,9.199
10,B,3,9/3/2010,36950.39,FALSE,28.77777778,0.81549951,9.199
10,B,3,10/1/2010,20011.47,FALSE,30.00555556,0.792780703,9.003
10,B,3,11/5/2010,21481.67,FALSE,21.68888889,0.79489408,9.003
10,B,3,12/3/2010,23163.79,FALSE,10.65,0.80334759,9.003
10,B,3,1/7/2011,31572.06,FALSE,6.35,0.868333945,8.744
10,B,4,2/5/2010,51885.86,FALSE,12.41111111,0.782477988,9.765
10,B,4,3/5/2010,50641.43,FALSE,13.28888889,0.760023353,9.765
10,B,4,4/2/2010,48789.15,FALSE,17.58888889,0.815235338,9.524
10,B,4,5/7/2010,52760.1,FALSE,21.7,0.826066397,9.524
10,B,4,6/4/2010,49111.09,FALSE,28.23333333,0.776930372,9.524
10,B,4,7/2/2010,50538.58,FALSE,33.82777778,0.786704743,9.199
10,B,4,8/6/2010,53852.69,FALSE,30.07222222,0.825009708,9.199
10,B,4,9/3/2010,53254.97,FALSE,28.77777778,0.81549951,9.199
10,B,4,10/1/2010,44664.92,FALSE,30.00555556,0.792780703,9.003
10,B,4,11/5/2010,52555.14,FALSE,21.68888889,0.79489408,9.003
10,B,4,12/3/2010,51086,FALSE,10.65,0.80334759,9.003
10,B,4,1/7/2011,55495.92,FALSE,6.35,0.868333945,8.744
10,B,5,2/5/2010,75297.91,FALSE,12.41111111,0.782477988,9.765
